customer_id,offer_taken_date,gender,age,branch_name,branch_rank,valid_upto,bill_amount,offer_usage_count,discount_amount,area_of_branch,customer_comment,food_rating,serving_rating,category,tip_amount,offer_taken,year
CUST0432,2025-01-12,Unknown,18.0,Branch_1,1,2025-04-12,10800.0,0,0.0,Madhapur,Average experience,3.0,1.0,Veg,0,No,2024.0
CUST0433,2025-02-16,F,30.0,Branch_6,6,2025-05-17,810.0,0,0.0,Secunderabad,good savings,3.0,5.0,Veg,10,No,2024.0
CUST0434,,Unknown,25.0,Branch_6,6,,810.0,0,0.0,Secunderabad,Not worth it :(,5.0,3.0,Veg,50,No,2024.0
CUST0435,2025-01-01,Unknown,60.0,Branch_7,7,2025-04-01,270.0,0,0.0,LB Nagar,Worth the price??,3.0,3.0,Veg,50,No,2024.0
CUST0436,,Unknown,18.0,Branch_5,5,,810.0,0,0.0,Ameerpet,Worth the price??,3.0,5.0,Veg,1000,No,2024.0
CUST0437,,F,45.0,Branch_9,9,,10800.0,0,0.0,Uppal,good????,3.0,1.0,Non-Veg,0,No,2024.0
CUST0438,2025-02-24,Unknown,30.0,Branch_10,10,2025-05-25,2700.0,0,0.0,Mehdipatnam,,1.0,5.0,Veg,100,No,2024.0
CUST0439,,Unknown,30.0,Branch_6,6,,2700.0,0,0.0,Secunderabad,,5.0,3.0,Veg,10,No,2024.0
CUST0440,,Unknown,60.0,Branch_2,2,,1080.0,0,0.0,Gachibowli,Did not use offer,1.0,3.0,Veg,1000,No,2024.0
CUST0441,2025-02-18,F,30.0,Branch_3,3,2025-05-19,270.0,0,0.0,Hitech City,Offer okay,1.0,2.0,Non-Veg,10,No,2024.0
CUST0442,2025-01-17,Unknown,30.0,Branch_9,9,2025-04-17,270.0,0,0.0,Uppal,Not much benefit,4.0,1.0,Veg,300,No,2024.0
CUST0443,,Unknown,45.0,Branch_9,9,,45.0,0,0.0,Uppal,Not worth it :(,5.0,5.0,Veg,50,No,2024.0
CUST0444,,Unknown,30.0,Branch_2,2,,540.0,0,0.0,Gachibowli,,2.0,5.0,Non-Veg,20,No,2024.0
CUST0445,,M,25.0,Branch_10,10,,810.0,0,0.0,Mehdipatnam,Not much benefit,2.0,2.0,Veg,100,No,2024.0
CUST0446,,F,60.0,Branch_3,3,,270.0,0,0.0,Hitech City,Not worth it :(,3.0,1.0,Non-Veg,10,No,2024.0
CUST0447,,Unknown,30.0,Branch_2,2,,10800.0,0,0.0,Gachibowli,Not much benefit,2.0,5.0,Veg,300,No,2024.0
CUST0448,,F,25.0,Branch_1,1,,45.0,0,0.0,Madhapur,Worth the price??,3.0,5.0,Veg,100,No,2024.0
CUST0449,2025-01-04,Unknown,30.0,Branch_9,9,2025-04-04,540.0,0,0.0,Uppal,,3.0,3.0,Non-Veg,1000,No,2024.0
CUST0450,,Unknown,30.0,Branch_8,8,,45.0,0,0.0,Dilsukhnagar,Worth the price??,2.0,4.0,Non-Veg,10,No,2024.0
CUST0451,2025-02-09,Unknown,18.0,Branch_6,6,2025-05-10,1080.0,0,0.0,Secunderabad,,4.0,4.0,Veg,0,No,2024.0
CUST0452,2025-01-13,F,18.0,Branch_7,7,2025-04-13,10800.0,0,0.0,LB Nagar,Worth the price??,4.0,5.0,Non-Veg,0,No,2024.0
CUST0453,2025-01-06,M,30.0,Branch_10,10,2025-04-06,2700.0,0,0.0,Mehdipatnam,Did not use offer,4.0,3.0,Veg,300,No,2024.0
CUST0454,,Unknown,18.0,Branch_7,7,,270.0,0,0.0,LB Nagar,Crowded but good,2.0,3.0,Non-Veg,1000,No,2024.0
CUST0455,2025-02-28,Unknown,45.0,Branch_9,9,2025-05-29,45.0,0,0.0,Uppal,,1.0,3.0,Non-Veg,1000,No,2024.0
CUST0456,2025-02-06,F,60.0,Branch_7,7,2025-05-07,45.0,0,0.0,LB Nagar,Crowded but good,3.0,1.0,Veg,50,No,2024.0
CUST0457,,Unknown,45.0,Branch_7,7,,540.0,0,0.0,LB Nagar,Loved it ,4.0,2.0,Non-Veg,100,No,2024.0
CUST0458,,Unknown,45.0,Branch_9,9,,270.0,0,0.0,Uppal,Average experience,5.0,3.0,Non-Veg,50,No,2024.0
CUST0459,2025-02-24,Unknown,25.0,Branch_4,4,2025-05-25,2700.0,0,0.0,Kukatpally,good savings,2.0,5.0,Non-Veg,1000,No,2024.0
CUST0460,,M,25.0,Branch_10,10,,10800.0,0,0.0,Mehdipatnam,Crowded but good,3.0,1.0,Veg,1000,No,2024.0
CUST0461,2025-01-31,Unknown,18.0,Branch_4,4,2025-05-01,810.0,0,0.0,Kukatpally,Not worth it :(,1.0,3.0,Non-Veg,50,No,2024.0
CUST0462,,F,30.0,Branch_1,1,,2700.0,0,0.0,Madhapur,Not much benefit,1.0,2.0,Non-Veg,1000,No,2024.0
CUST0463,,F,25.0,Branch_10,10,,270.0,0,0.0,Mehdipatnam,Loved it ,1.0,3.0,Veg,300,No,2024.0
CUST0464,2025-01-11,Unknown,30.0,Branch_6,6,2025-04-11,540.0,0,0.0,Secunderabad,Not worth it :(,2.0,5.0,Veg,300,No,2024.0
CUST0465,2025-02-28,Unknown,60.0,Branch_9,9,2025-05-29,1080.0,0,0.0,Uppal,average,3.0,2.0,Non-Veg,10,No,2024.0
CUST0466,,Unknown,25.0,Branch_1,1,,810.0,0,0.0,Madhapur,Crowded but good,5.0,1.0,Non-Veg,0,No,2024.0
CUST0467,,Unknown,45.0,Branch_9,9,,540.0,0,0.0,Uppal,good????,4.0,4.0,Non-Veg,50,No,2024.0
CUST0468,2025-02-18,M,30.0,Branch_8,8,2025-05-19,10800.0,0,0.0,Dilsukhnagar,good savings,3.0,1.0,Non-Veg,300,No,2024.0
CUST0469,2025-02-13,Unknown,30.0,Branch_7,7,2025-05-14,270.0,0,0.0,LB Nagar,good????,3.0,2.0,Veg,0,No,2024.0
CUST0470,,M,25.0,Branch_6,6,,2700.0,0,0.0,Secunderabad,Not much benefit,3.0,3.0,Veg,100,No,2024.0
CUST0471,,Unknown,30.0,Branch_4,4,,270.0,0,0.0,Kukatpally,,3.0,2.0,Veg,10,No,2024.0
CUST0472,2025-01-13,F,18.0,Branch_6,6,2025-04-13,270.0,0,0.0,Secunderabad,good savings,1.0,3.0,Non-Veg,50,No,2024.0
CUST0473,2025-02-18,Unknown,60.0,Branch_8,8,2025-05-19,1080.0,0,0.0,Dilsukhnagar,Not much benefit,5.0,3.0,Non-Veg,10,No,2024.0
CUST0474,,F,30.0,Branch_10,10,,810.0,0,0.0,Mehdipatnam,Did not use offer,4.0,4.0,Non-Veg,0,No,2024.0
CUST0475,,Unknown,18.0,Branch_3,3,,810.0,0,0.0,Hitech City,good????,5.0,4.0,Veg,300,No,2024.0
CUST0476,2025-01-01,Unknown,60.0,Branch_2,2,2025-04-01,270.0,0,0.0,Gachibowli,Not worth it :(,3.0,2.0,Non-Veg,20,No,2024.0
CUST0477,2025-01-18,Unknown,30.0,Branch_3,3,2025-04-18,1080.0,0,0.0,Hitech City,,4.0,3.0,Veg,20,No,2024.0
CUST0478,,F,30.0,Branch_3,3,,540.0,0,0.0,Hitech City,average,1.0,3.0,Veg,1000,No,2024.0
CUST0479,2025-02-05,F,30.0,Branch_3,3,2025-05-06,10800.0,0,0.0,Hitech City,Too crowded!!!,1.0,2.0,Non-Veg,50,No,2024.0
CUST0480,2025-02-27,Unknown,45.0,Branch_6,6,2025-05-28,2700.0,0,0.0,Secunderabad,Average experience,5.0,5.0,Veg,50,No,2024.0
CUST0481,2025-02-14,Unknown,18.0,Branch_5,5,2025-05-15,45.0,0,0.0,Ameerpet,Not much benefit,3.0,3.0,Veg,20,No,2024.0
CUST0482,,Unknown,30.0,Branch_5,5,,1080.0,0,0.0,Ameerpet,Crowded but good,1.0,3.0,Non-Veg,100,No,2024.0
CUST0483,2025-02-06,Unknown,60.0,Branch_3,3,2025-05-07,2700.0,0,0.0,Hitech City,Offer okay,3.0,5.0,Non-Veg,1000,No,2024.0
CUST0484,,Unknown,30.0,Branch_10,10,,45.0,0,0.0,Mehdipatnam,Loved it ,2.0,2.0,Non-Veg,1000,No,2024.0
CUST0485,,Unknown,18.0,Branch_10,10,,810.0,0,0.0,Mehdipatnam,good savings,2.0,3.0,Veg,20,No,2024.0
CUST0486,,Unknown,45.0,Branch_5,5,,2700.0,0,0.0,Ameerpet,,4.0,3.0,Non-Veg,100,No,2024.0
CUST0487,,M,25.0,Branch_3,3,,810.0,0,0.0,Hitech City,good????,2.0,3.0,Veg,300,No,2024.0
CUST0488,2025-01-14,Unknown,30.0,Branch_2,2,2025-04-14,810.0,0,0.0,Gachibowli,Very useful offer!!!,4.0,5.0,Veg,0,No,2024.0
CUST0489,,Unknown,45.0,Branch_2,2,,1080.0,0,0.0,Gachibowli,,2.0,3.0,Veg,50,No,2024.0
CUST0490,2025-01-09,Unknown,60.0,Branch_1,1,2025-04-09,10800.0,0,0.0,Madhapur,average,4.0,4.0,Non-Veg,20,No,2024.0
CUST0491,,F,30.0,Branch_9,9,,270.0,0,0.0,Uppal,Loved it ,3.0,3.0,Non-Veg,50,No,2024.0
CUST0492,,F,18.0,Branch_9,9,,540.0,0,0.0,Uppal,Not much benefit,3.0,3.0,Non-Veg,20,No,2024.0
CUST0493,2025-01-20,Unknown,45.0,Branch_3,3,2025-04-20,45.0,0,0.0,Hitech City,Not much benefit,5.0,1.0,Non-Veg,50,No,2024.0
CUST0494,,Unknown,30.0,Branch_7,7,,540.0,0,0.0,LB Nagar,Too crowded!!!,1.0,5.0,Veg,10,No,2024.0
CUST0495,,F,25.0,Branch_7,7,,1080.0,0,0.0,LB Nagar,good????,3.0,3.0,Non-Veg,1000,No,2024.0
CUST0496,,Unknown,30.0,Branch_2,2,,270.0,0,0.0,Gachibowli,Did not use offer,5.0,3.0,Non-Veg,20,No,2024.0
CUST0497,,Unknown,30.0,Branch_9,9,,2700.0,0,0.0,Uppal,,1.0,2.0,Veg,20,No,2024.0
CUST0498,2025-02-10,Unknown,30.0,Branch_10,10,2025-05-11,1080.0,0,0.0,Mehdipatnam,Offer okay,1.0,2.0,Veg,100,No,2024.0
CUST0499,2025-01-12,M,30.0,Branch_8,8,2025-04-12,540.0,0,0.0,Dilsukhnagar,good savings,2.0,1.0,Non-Veg,10,No,2024.0
CUST0500,,Unknown,30.0,Branch_8,8,,810.0,0,0.0,Dilsukhnagar,good????,1.0,3.0,Veg,1000,No,2024.0
